day,busid,to118,from118,to64,from64,to78,from78,to76,from76
2014-11-03,654,1336,46,70,53,87,37,302,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-03,654,1118,47,80,59,89,36,345,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-03,654,1155,22,43,70,102,15,310,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-03,654,1166,79,164,167,210,88,372,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-03,654,849,22,58,34,71,32,422,31,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-03,654,1441,34,56,76,110,64,422,58,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-03,654,1008,56,82,64,106,52,462,74,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-03,654,1048,38,68,58,90,36,380,38,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-03,654,928,44,74,118,150,30,352,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-03,654,1084,48,68,78,111,33,631,54,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-03,654,1112,56,82,56,96,46,470,38,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-03,654,992,16,36,46,76,38,316,228,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-03,654,610,32,58,60,90,30,452,61,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-03,654,952,42,62,48,80,32,390,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-03,654,1200,44,70,48,76,32,354,48,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-03,654,1188,34,56,52,80,14,292,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-03,654,864,36,56,56,88,32,352,58,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-03,654,904,25,48,52,82,38,336,61,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-03,654,1620,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-05,654,,34,56,56,90,38,728,258,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-05,654,554,26,44,42,74,26,374,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-05,654,1006,30,52,46,75,29,325,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-05,654,748,20,40,68,102,50,300,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-05,654,1338,32,60,34,64,28,312,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-05,654,1548,18,58,76,114,34,378,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-05,654,986,20,38,34,62,28,346,26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-05,654,1260,36,60,50,81,35,381,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-05,654,1076,43,84,65,88,37,310,46,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-05,654,1092,20,54,50,78,20,322,44,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-05,654,1140,38,97,117,164,43,394,10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-05,654,1247,60,63,102,123,67,343,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-05,654,1179,54,141,80,130,64,368,631,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-05,654,897,32,70,17,66,8,271,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-05,654,1251,31,51,53,87,36,374,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-05,654,1261,52,90,128,128,12,283,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-05,654,1247,28,49,45,74,33,376,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-05,654,1153,52,86,138,174,44,393,82,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-05,654,1101,54,86,79,118,46,562,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-05,654,742,28,50,58,92,42,445,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-05,654,1013,28,52,68,102,42,466,49,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-05,654,1004,34,62,68,102,32,414,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-05,654,1234,44,98,38,72,40,602,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-05,654,874,26,64,58,100,34,364,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-05,654,872,44,72,68,122,44,384,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-05,654,992,44,86,76,114,30,444,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-05,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-12,654,,36,58,44,72,12,919,159,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-12,654,479,48,72,58,88,38,824,208,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-12,654,546,34,56,34,60,34,316,32,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-12,654,954,40,64,92,128,38,438,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-12,654,980,54,78,48,78,36,1330,100,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-12,654,453,51,80,47,81,36,346,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-12,654,1014,26,50,45,78,30,358,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-12,654,1190,34,59,45,75,36,394,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-12,654,1156,65,188,186,218,44,446,390,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-12,654,747,17,24,26,60,11,1041,168,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-12,654,545,50,76,70,104,46,347,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-12,654,997,60,84,60,90,32,457,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-12,654,1339,60,92,48,82,34,340,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-12,654,1114,56,78,64,96,18,400,58,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-12,654,1000,40,66,50,80,34,384,44,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-12,654,1125,75,147,157,230,77,470,96,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-12,654,730,40,64,34,62,38,326,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-12,654,1524,28,58,78,116,56,342,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-12,654,1214,60,87,94,133,58,506,430,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-12,654,822,36,60,64,94,50,380,44,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-12,654,1004,38,62,68,102,38,416,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-12,654,1120,38,64,88,118,48,506,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-12,654,1252,96,160,100,140,52,493,217,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-12,654,547,30,54,44,72,14,434,72,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-12,654,708,54,76,55,84,44,392,62,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-12,654,844,40,62,118,152,24,444,54,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-12,654,1154,52,77,69,103,32,448,84,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-12,654,910,42,70,80,112,14,388,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-12,654,890,22,46,58,94,34,394,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-12,654,1078,40,64,62,91,47,361,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-12,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-13,654,38942,40,62,50,78,40,888,196,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-13,654,546,38,60,56,92,34,844,164,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-13,654,494,18,40,36,66,32,284,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-13,654,1008,20,42,46,76,32,330,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-13,654,1148,20,42,94,126,52,354,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-13,654,1422,28,50,44,76,32,312,28,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-13,654,1094,36,60,34,82,32,364,36,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-13,654,1164,44,66,54,82,36,402,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-13,654,1275,114,142,94,127,37,374,56,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-13,654,740,26,54,38,68,18,434,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-13,654,1060,32,53,71,101,31,360,36,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-13,654,1128,43,65,53,88,36,432,43,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-13,654,1514,78,112,40,70,36,368,33,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-13,654,936,40,68,44,72,32,337,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-13,654,1114,32,90,78,112,46,338,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-13,654,1132,104,168,151,193,81,481,78,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-13,654,711,24,42,39,71,48,340,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-13,654,1572,42,72,46,78,42,352,44,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-13,654,1091,90,124,177,229,44,494,76,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-13,654,810,63,98,38,70,32,292,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-13,654,1076,42,68,94,122,14,422,68,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-13,654,1000,42,98,74,108,50,568,62,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-13,654,1662,80,120,40,78,34,394,84,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-13,654,536,58,82,32,74,32,408,180,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-13,654,546,64,94,40,98,39,384,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-13,654,913,123,189,48,88,68,454,58,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-13,654,1096,44,70,44,80,34,396,54,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-13,654,1174,36,62,48,86,22,556,108,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-13,654,472,34,58,46,89,31,369,44,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-13,654,1030,38,68,42,76,40,476,44,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-11-13,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-03,654,,36,58,48,82,36,466,550,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-03,654,884,34,54,26,54,18,896,144,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-03,654,486,36,56,42,70,28,646,180,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-03,654,472,46,70,72,112,36,342,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-03,654,1078,28,50,57,91,30,294,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-03,654,1575,47,68,72,104,38,311,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-03,654,1143,30,50,32,70,32,296,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-03,654,1238,30,54,48,82,38,324,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-03,654,1197,63,87,51,90,8,324,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-03,654,1201,46,54,54,100,26,366,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-03,654,1014,59,113,179,220,84,382,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-03,654,1175,63,125,90,125,64,433,24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-03,654,984,59,106,78,126,31,324,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-03,654,930,32,49,62,98,19,297,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-03,654,1214,42,65,64,93,52,324,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-03,654,1336,58,104,84,134,12,308,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-03,654,1166,37,62,57,91,38,356,58,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-03,654,1227,63,91,149,198,66,529,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-03,654,772,80,110,126,167,59,552,360,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-03,654,711,34,58,50,82,41,442,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-03,654,1034,20,44,44,76,32,352,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-03,654,1194,75,121,81,124,43,517,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-03,654,1078,62,132,42,84,62,464,46,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-03,654,966,24,58,66,110,42,448,426,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-03,654,808,44,83,57,117,56,486,430,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-03,654,820,42,84,68,110,49,417,65,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-03,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-04,654,49806,16,40,64,96,32,360,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-04,654,1388,36,70,40,74,34,298,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-04,654,1168,44,72,52,86,38,310,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-04,654,1220,42,76,46,78,14,326,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-04,654,1088,82,142,102,148,40,387,51,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-04,654,997,36,58,50,78,28,314,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-04,654,1158,24,44,32,58,26,284,32,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-04,654,1076,14,30,62,90,42,340,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-04,654,1724,125,153,86,113,47,282,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-04,654,808,15,80,47,71,31,299,33,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-04,654,2873,42,66,68,100,38,441,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-04,654,1124,73,113,43,65,20,380,39,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-04,654,1244,40,62,90,117,28,384,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-04,654,1200,40,62,56,82,32,318,44,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-04,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-08,654,,18,38,52,84,16,606,440,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-08,654,786,18,40,36,66,32,750,246,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-08,654,602,28,52,40,68,28,632,204,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-08,654,498,44,68,78,112,34,356,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-08,654,1054,36,56,44,73,27,339,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-08,654,1578,38,58,70,102,34,328,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-08,654,1124,18,38,30,60,30,318,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-08,654,1130,46,67,53,85,48,346,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-08,654,1165,61,95,47,83,20,338,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-08,654,1198,32,54,42,72,29,295,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-08,654,1071,40,60,107,152,24,371,61,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-08,654,1350,40,58,142,174,17,322,68,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-08,654,1014,44,62,56,88,38,336,36,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-08,654,1166,38,60,38,66,32,294,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-08,654,1208,18,44,40,72,28,344,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-08,654,1391,82,172,67,108,12,427,676,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-08,654,1020,41,58,44,78,28,321,37,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-08,654,1179,52,86,166,198,60,356,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-08,654,938,85,107,69,97,38,410,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-08,654,997,19,41,56,84,30,382,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-08,654,1144,20,40,42,72,30,372,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-08,654,1218,64,92,82,116,20,376,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-08,654,1180,46,71,65,99,36,498,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-08,654,908,45,64,70,104,34,456,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-08,654,878,38,60,70,114,42,462,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-08,654,842,30,50,46,76,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-08,654,,22,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-08,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-09,654,44446,36,60,46,78,38,786,220,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-09,654,534,36,68,50,80,36,872,148,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-09,654,476,32,56,30,62,14,754,176,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-09,654,468,36,58,42,72,34,328,44,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-09,654,1264,66,94,68,98,36,308,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-09,654,1388,44,66,38,70,28,364,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-09,654,1110,54,76,40,70,16,260,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-09,654,1186,54,76,46,78,38,394,44,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-09,654,1116,122,167,83,125,36,388,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-09,654,848,42,68,36,66,32,402,36,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-09,654,1162,40,92,54,86,40,350,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-09,654,1018,36,60,54,96,38,346,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-09,654,1402,20,137,51,86,30,371,38,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-09,654,1048,18,40,35,65,32,346,54,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-09,654,1199,39,61,75,105,36,374,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-09,654,1124,59,152,157,211,45,502,77,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-09,654,744,39,68,35,69,31,360,39,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-09,654,1357,25,48,54,84,36,297,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-09,654,1341,56,92,151,202,29,503,386,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-09,654,788,40,72,44,80,34,314,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-09,654,1073,47,75,38,68,42,376,38,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-09,654,1194,36,58,62,92,50,518,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-09,654,1258,92,152,54,94,34,457,385,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-09,654,777,36,58,56,88,32,350,272,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-09,654,594,34,54,42,76,38,390,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-09,654,994,44,66,48,82,40,346,66,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-09,654,1304,48,68,52,80,32,370,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-09,654,992,30,48,40,72,36,364,44,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-09,654,952,32,52,50,86,48,384,66,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-09,654,1004,40,60,48,80,36,382,44,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-09,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-16,654,,52,76,73,104,46,492,192,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-16,654,646,88,118,44,78,42,670,170,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-16,654,470,24,48,28,56,32,1206,174,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-16,654,518,38,62,56,86,38,400,52,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-16,654,1324,44,66,59,89,15,381,57,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-16,654,1272,48,74,68,98,28,384,36,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-16,654,1166,40,64,38,70,14,297,48,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-16,654,1342,38,58,34,64,28,342,36,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-16,654,1306,42,64,48,78,34,356,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-16,654,1326,36,64,40,72,30,392,36,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-16,654,1374,72,94,58,90,32,392,36,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-16,654,1172,42,70,40,70,16,326,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-16,654,1306,40,74,70,102,32,336,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-16,654,1246,46,68,64,94,32,314,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-16,654,1346,46,70,48,82,34,348,46,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-16,654,1346,38,64,44,76,16,306,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-16,654,1312,34,58,34,64,34,338,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-16,654,1370,40,66,52,86,30,402,36,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-16,654,1232,50,72,50,82,40,376,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-16,654,1268,44,72,58,88,38,368,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-16,654,1224,34,60,50,80,14,344,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-16,654,1396,38,62,56,85,47,379,54,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-16,654,1188,33,55,37,68,29,353,31,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-16,654,1398,38,57,39,68,27,421,44,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-16,654,1149,28,56,42,74,20,340,36,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-16,654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-18,654,130139,22,46,50,82,40,554,168,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-18,654,530,38,61,41,73,12,807,215,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-18,654,547,34,58,28,58,14,1128,221,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-18,654,542,24,46,40,68,30,290,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-18,654,1330,24,46,42,70,34,302,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-18,654,1460,34,56,42,70,38,350,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-18,654,1252,26,49,29,57,16,334,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-18,654,1358,36,60,35,64,14,298,32,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-18,654,1358,18,42,48,78,14,316,44,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-18,654,1392,42,70,54,88,14,350,36,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-18,654,1573,87,129,47,77,31,391,39,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-18,654,915,40,64,34,62,32,368,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-18,654,1308,48,70,52,84,14,318,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-18,654,1328,42,68,40,72,26,384,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-18,654,1284,46,70,44,78,32,360,36,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-18,654,1324,50,102,46,76,38,350,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-18,654,1266,22,62,32,62,28,354,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-18,654,1300,32,60,34,62,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-18,654,,16,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-18,654,1246,26,46,46,72,36,332,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-18,654,1762,86,128,46,76,18,348,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-18,654,890,38,64,42,70,18,328,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-18,654,1324,26,44,46,76,32,322,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-18,654,1382,74,98,52,84,16,328,44,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-18,654,1378,36,66,46,78,38,374,46,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-18,654,1194,42,62,46,88,34,352,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-18,654,972,26,62,30,140,40,392,592,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-18,654,888,26,46,12,46,16,338,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-18,654,1088,18,36,40,78,30,334,710,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-18,654,1008,28,52,14,114,20,308,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-12-18,654,978,16,34,13,55,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-09-09,655,,34,56,50,83,31,877,160,,,,,,,,,,,,,,,,,,,,,,,,,,,
