day,busid,Travelto48,Dwell48,Travelto60,Dwell60,Travelto50,Dwell50,Travelto51,Dwell51,Travelto52,Dwell52,Travelto45,Dwell45,Travelto46,Dwell46,Travelto6,Dwell6,Travelto8,Dwell8,Travelto10,Dwell10,Travelto11,Dwell11,Travelto12,Dwell12,Travelto13,Dwell13,Travelto14,Dwell14,Travelto1,Dwell1,Travelto55,Dwell55,Travelto57,Dwell57,Travelto58,Dwell58,Travelto59,Dwell59,Travelto107,Dwell107,Travelto61,Dwell61,Travelto62,Dwell62
2015-01-21,662,724,12,28,24,46,16,86,14,28,44,78,34,78,6,68,20,52,28,98,26,52,26,86,20,52,54,68,6,62,34,112,24,43,27,39,14,104,18,38,22,32,24,44,42
2015-01-21,662,816,10,26,20,40,12,60,42,54,18,50,36,74,28,100,32,56,6,34,14,36,48,102,30,60,20,32,28,56,28,108,20,36,36,48,30,74,30,52,22,34,28,48,60
2015-01-21,662,924,8,22,22,40,14,86,36,48,18,48,10,48,32,104,26,48,8,38,26,52,24,72,34,68,38,50,6,56,40,,,,,,,,,,,,,
2015-01-22,662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,28,38,24,36,34,94,32,52,32,44,26,44,38
2015-01-22,662,574,10,24,20,40,14,58,30,42,18,48,8,54,4,76,8,30,8,36,16,40,18,62,16,42,32,42,6,34,362,448,6,20,20,32,12,66,30,50,22,32,10,28,26
2015-01-22,662,25709,28,46,40,66,50,146,50,65,34,69,54,112,6,66,34,90,50,98,54,82,32,96,32,66,28,44,26,58,8,108,8,28,22,36,14,88,38,70,118,134,14,114,20
2015-01-22,662,712,34,48,25,50,38,80,46,60,20,58,36,90,40,80,30,72,44,98,36,63,27,85,54,96,54,68,10,58,26,122,8,29,21,33,28,124,20,44,20,30,12,36,18
2015-01-22,662,966,40,56,34,56,58,138,114,130,30,66,78,130,8,62,54,118,78,128,36,60,48,144,102,144,76,92,30,122,38,160,36,56,34,48,36,122,30,54,21,30,13,38,18
2015-01-22,662,486,38,56,24,48,40,114,46,61,41,75,62,106,30,96,42,80,74,118,58,90,50,112,52,140,86,102,26,62,32,118,30,52,22,34,40,94,18,42,20,30,12,32,21
2015-01-22,662,700,34,72,22,46,36,108,44,58,42,76,44,86,28,60,32,64,44,94,42,68,48,104,52,88,22,40,62,126,41,186,26,48,38,52,36,102,32,52,40,50,26,48,22
2015-01-22,662,768,28,42,36,62,42,130,68,84,20,54,34,92,28,128,34,66,36,106,34,62,30,82,40,97,61,77,22,59,27,145,24,45,27,41,28,68,32,54,22,32,12,40,29
2015-01-22,662,838,14,38,25,50,38,80,48,62,18,50,36,126,54,86,30,64,36,100,34,58,34,88,60,100,68,82,28,104,46,158,30,50,38,52,14,66,32,54,22,32,24,48,34
2015-01-22,662,860,10,26,34,60,38,116,58,74,42,92,78,144,62,130,101,136,88,132,82,120,97,303,134,237,148,172,56,107,48,144,34,62,56,68,38,94,42,62,32,40,30,52,40
2015-01-22,662,160,28,42,22,42,40,82,46,60,34,72,45,166,50,140,35,69,40,108,39,65,44,100,45,80,34,50,25,84,34,143,26,48,40,54,38,108,31,53,30,40,14,44,34
2015-01-22,662,614,11,25,26,52,34,76,46,60,18,51,37,103,39,105,41,73,38,90,30,60,44,102,37,71,64,80,30,108,40,170,31,52,33,46,33,89,31,54,45,56,23,45,18
2015-01-22,662,816,13,28,41,66,19,70,36,53,39,73,14,110,7,56,33,76,37,105,41,66,35,107,32,200,92,108,14,70,32,156,27,50,34,46,32,72,33,55,21,31,26,50,20
2015-01-22,662,750,12,24,22,48,34,82,46,62,36,70,36,102,26,142,26,58,30,72,74,98,34,82,42,74,72,86,40,74,42,144,28,46,36,50,30,68,34,56,20,30,26,48,30
2015-01-22,662,880,24,34,34,52,30,96,56,70,38,68,50,102,34,98,42,106,128,206,80,108,98,194,84,114,122,134,32,72,78,180,42,58,52,64,44,124,44,66,34,44,32,50,44
2015-01-22,662,156,28,38,14,32,32,66,44,57,27,51,38,76,30,88,28,53,51,111,34,58,30,86,40,72,74,86,30,126,60,156,26,47,45,57,42,114,32,50,18,30,37,52,32
2015-01-22,662,866,10,22,18,38,32,96,40,54,30,70,52,90,30,64,40,70,40,84,44,70,52,110,52,88,72,112,94,422,76,410,52,72,48,60,44,104,42,64,32,40,33,48,42
2015-01-22,662,134,12,24,18,42,30,72,40,54,34,64,36,84,30,60,35,64,52,114,60,84,36,112,40,122,2,142,12,60,30,120,34,52,30,44,40,86,34,54,18,28,18,36,32
2015-01-22,662,918,12,28,42,68,36,130,40,54,18,48,40,88,30,88,34,76,62,118,38,70,56,138,48,94,76,92,30,218,46,148,36,59,65,77,48,90,39,60,34,44,27,50,40
2015-01-22,662,854,32,48,18,38,28,82,34,48,22,52,42,84,36,92,30,84,32,66,42,68,54,120,46,82,68,112,26,74,38,138,36,66,38,52,32,72,42,60,34,42,44,62,34
2015-01-22,662,586,10,22,36,54,17,164,36,48,32,64,40,84,84,174,34,62,40,84,16,40,32,82,42,68,78,88,26,74,40,164,28,46,36,48,38,100,42,64,22,30,32,50,34
2015-01-22,662,500,12,28,20,44,16,56,54,70,18,48,38,90,38,110,38,68,34,86,30,52,58,148,45,76,132,146,42,108,38,144,28,50,40,54,60,102,36,60,32,42,30,52,44
2015-01-22,662,458,10,22,16,38,34,116,30,46,38,68,32,78,30,88,26,56,22,94,34,56,30,82,34,64,28,42,22,56,26,118,24,44,32,44,32,98,33,56,18,26,28,46,34
2015-01-22,662,820,8,20,16,32,12,102,32,44,18,46,30,70,20,88,26,52,8,38,16,36,34,78,26,54,38,52,12,52,40,116,24,40,30,42,18,84,42,64,18,26,30,54,42
2015-01-22,662,810,10,22,32,52,16,90,38,56,20,50,30,92,12,62,20,50,22,58,18,40,30,84,58,88,38,52,12,48,46,120,8,32,36,50,32,96,18,42,30,38,24,46,30
2015-01-22,662,875,9,19,20,40,17,74,36,54,34,62,28,70,34,64,30,56,6,38,12,34,40,88,34,66,34,48,12,42,26,104,6,26,31,44,28,91,19,41,26,36,8,26,36
2015-01-22,662,940,11,21,19,39,18,80,14,28,38,66,10,58,26,60,24,54,28,64,16,40,18,66,34,72,29,43,29,298,58,146,29,49,35,47,15,75,29,52,27,37,33,45,34
2015-01-22,662,671,9,19,18,38,15,54,12,26,16,49,25,63,17,68,21,49,7,57,14,35,19,71,25,55,42,56,8,40,22,106,6,27,,,,,,,,,,
2015-01-23,662,796,8,18,20,42,18,59,15,27,18,47,11,53,8,46,18,43,8,48,9,29,16,,,,,,2,34,8,80,7,24,18,32,16,60,16,36,22,32,7,31,8
2015-01-27,662,226,32,48,38,66,48,122,66,82,36,78,44,90,14,78,30,66,48,104,30,58,38,104,42,80,48,64,8,56,26,136,8,30,22,38,36,80,44,68,22,32,10,36,36
2015-01-27,662,888,44,60,28,54,46,86,40,56,20,64,52,98,36,114,14,60,42,84,34,62,42,100,40,72,22,36,26,92,30,122,8,30,42,56,30,70,18,42,20,36,12,34,18
2015-01-27,662,1000,40,56,52,74,58,120,112,128,20,56,100,150,6,88,48,80,74,160,40,66,58,170,58,94,84,102,40,118,38,138,24,46,44,58,32,94,16,40,18,28,12,34,18
2015-01-27,662,470,46,64,38,64,44,144,56,70,42,76,62,148,34,100,38,68,54,108,38,66,40,124,38,72,19,37,42,86,32,144,30,52,36,47,34,77,33,57,19,31,11,33,22
2015-01-27,662,715,32,48,29,53,30,77,37,51,39,76,49,117,31,71,31,66,41,105,36,60,47,104,39,75,35,50,44,110,33,158,28,48,28,42,48,132,16,36,54,64,9,32,20
2015-01-27,662,820,30,44,42,66,40,125,47,62,37,66,31,74,26,58,44,78,56,100,32,62,44,104,54,88,16,30,26,58,32,120,26,46,40,56,38,86,40,62,20,28,12,36,18
2015-01-27,662,946,38,72,20,44,19,102,40,56,24,58,30,84,30,68,32,64,28,98,32,62,38,88,54,84,46,60,22,68,28,118,24,44,22,36,30,98,18,38,22,30,12,34,28
2015-01-27,662,1026,30,46,38,60,39,126,68,82,40,74,62,198,50,126,124,160,164,212,110,142,112,232,138,191,148,165,50,120,50,160,34,54,38,54,42,82,40,60,32,42,32,52,32
2015-01-27,662,130,8,24,20,42,34,76,42,56,38,76,40,94,28,114,42,74,42,90,80,104,40,92,42,76,38,52,36,84,34,116,26,44,36,50,36,116,32,54,28,38,28,50,32
2015-01-27,662,678,12,26,34,60,40,114,38,52,34,66,34,76,48,104,26,56,38,98,30,56,44,98,36,76,46,60,28,124,42,150,24,44,46,58,28,98,34,56,22,32,11,32,16
2015-01-27,662,906,12,28,24,52,22,104,46,62,28,71,35,85,32,98,28,66,36,108,34,58,20,76,26,62,86,102,26,62,36,134,24,44,30,42,30,116,18,38,20,30,25,48,28
2015-01-27,662,872,12,26,40,66,34,78,42,60,36,70,38,100,28,58,34,65,27,89,32,56,34,84,44,79,65,79,30,98,28,110,68,91,37,51,36,96,38,60,30,40,28,48,30
2015-01-27,662,904,24,37,27,45,40,82,60,72,28,58,50,128,10,176,76,142,132,164,70,100,98,160,130,158,78,92,60,124,66,169,31,52,41,53,52,88,36,58,32,38,30,48,92
2015-01-27,662,170,8,22,12,28,28,64,38,50,18,46,42,92,36,90,30,56,40,98,34,56,48,98,52,82,28,40,30,70,30,102,24,40,30,40,38,108,38,84,16,24,22,40,26
2015-01-27,662,982,26,38,14,31,31,81,68,82,30,58,40,88,40,74,36,60,60,98,43,64,58,110,60,86,76,98,48,326,76,232,54,74,76,86,34,72,38,56,28,37,23,39,26
2015-01-27,662,506,8,20,16,32,14,50,36,48,42,70,42,76,80,138,36,64,38,98,32,54,42,100,34,62,20,32,10,56,40,112,32,48,32,46,40,110,34,50,28,36,30,48,32
2015-01-27,662,1012,30,40,18,38,30,126,40,50,48,72,36,72,34,68,40,110,34,66,54,78,44,86,38,72,54,66,32,108,40,128,28,44,42,52,38,100,36,58,26,37,25,47,36
2015-01-27,662,1214,14,27,15,31,13,72,39,52,15,39,36,177,34,100,36,96,45,105,32,56,38,200,82,114,115,126,26,52,43,143,34,49,41,52,37,106,42,65,31,41,30,44,34
2015-01-27,662,335,11,24,14,29,33,84,47,64,26,52,18,65,43,112,29,51,35,90,24,47,38,81,40,69,74,85,25,98,42,125,28,44,38,50,36,86,27,45,28,37,24,39,31
2015-01-27,662,729,10,30,52,73,34,121,42,53,44,74,55,157,96,138,38,61,34,76,16,40,48,114,45,76,48,60,30,70,52,151,35,53,80,92,36,88,40,64,38,50,30,52,47
2015-01-27,662,448,10,28,42,64,16,121,38,52,38,80,10,56,32,116,30,58,32,94,16,44,27,96,48,80,44,60,24,64,29,162,28,45,39,51,32,130,42,62,30,42,24,48,44
2015-01-27,662,490,10,26,24,46,33,106,44,66,21,52,12,80,32,64,38,62,30,70,16,42,34,86,40,72,28,40,6,68,32,154,32,50,36,48,12,80,40,62,22,34,8,26,50
2015-01-27,662,780,10,26,50,70,14,88,14,28,18,50,32,88,24,60,44,66,26,82,26,50,28,76,52,80,40,54,8,64,32,114,24,42,30,42,16,96,36,58,42,52,26,48,80
2015-01-27,662,770,10,30,24,44,16,94,32,46,22,54,12,58,26,78,12,48,28,58,14,38,32,112,16,48,46,60,22,50,40,118,26,44,30,42,32,102,30,50,32,44,26,46,44
2015-01-27,662,834,12,26,22,42,14,106,30,42,16,46,44,86,6,60,26,48,7,36,12,38,26,76,32,58,22,34,6,46,48,122,6,23,35,47,36,80,16,36,24,36,8,28,36
2015-01-27,662,987,7,23,20,42,26,70,264,276,22,54,34,90,42,72,30,52,8,34,32,52,30,,,,,,,,,,,,,,,,,,,,,
2015-01-28,662,,,,,,,,,,,,,,,,,,,,,,,78,16,42,54,66,4,34,28,106,4,20,22,34,32,96,32,50,22,32,26,46,36
2015-01-28,662,432,10,26,26,46,14,78,12,24,18,48,10,52,6,50,6,29,5,35,16,40,34,84,16,42,20,32,6,44,28,132,9,20,40,54,12,78,30,50,24,34,10,28,36
2015-01-28,662,43651,26,38,36,52,44,72,46,58,34,62,52,124,28,92,30,78,34,114,14,38,44,98,57,88,56,68,101,177,30,124,32,50,24,36,16,70,30,50,16,26,26,44,28
2015-01-28,662,906,26,54,22,42,42,118,44,58,16,44,24,64,32,94,24,54,24,57,37,63,34,84,32,62,36,48,6,48,38,117,24,37,20,32,34,82,30,48,18,26,10,30,22
2015-01-28,662,1114,24,36,42,59,33,75,54,66,50,82,56,145,67,113,48,74,64,96,63,110,90,214,123,173,72,90,67,273,59,282,34,56,44,58,44,76,34,54,18,26,28,48,28
2015-01-28,662,152,10,22,18,40,16,56,16,30,22,50,30,78,26,58,24,68,58,98,32,54,34,86,42,70,32,44,34,77,31,139,26,42,48,60,32,79,31,51,18,28,24,42,20
2015-01-28,662,1120,10,24,20,38,34,138,50,66,36,64,36,76,52,96,42,68,60,98,60,84,36,94,53,82,78,92,36,110,52,162,32,50,48,60,46,80,38,62,30,40,24,42,30
2015-01-28,662,778,28,40,18,39,23,81,52,66,42,80,38,90,24,76,26,55,33,65,50,76,32,88,50,81,82,94,24,94,38,154,25,43,44,56,26,58,34,54,27,37,28,46,26
2015-01-28,662,941,8,23,20,39,27,117,36,49,18,46,34,72,34,102,30,55,29,91,34,59,34,92,50,77,49,64,28,86,34,115,23,40,46,58,36,128,33,54,28,38,24,45,34
2015-01-28,662,929,10,25,33,50,31,94,52,65,40,68,38,133,37,93,32,74,104,173,48,76,76,144,57,111,156,192,40,102,62,186,44,60,30,42,40,104,37,54,35,42,29,46,32
2015-01-28,662,466,26,42,38,56,36,90,34,48,28,56,36,78,8,38,18,48,46,103,45,71,50,102,38,72,34,46,26,58,36,118,28,48,50,64,31,66,34,58,30,40,26,46,30
2015-01-28,662,1054,30,46,20,40,33,174,56,72,40,74,46,112,30,62,32,66,46,88,30,54,36,147,55,91,148,162,38,148,42,192,34,54,54,66,34,90,36,60,30,40,29,82,10
2015-02-05,662,656,24,37,30,49,42,88,70,84,44,75,69,109,82,114,72,120,70,110,46,66,42,86,32,62,26,38,32,64,43,170,14,54,48,64,18,74,12,34,18,28,28,48,18
2015-02-05,662,536,22,34,34,56,16,104,32,46,16,44,28,88,30,92,42,70,30,66,26,48,22,74,16,56,44,58,30,64,48,124,8,26,30,44,38,80,16,36,16,24,12,32,14
2015-02-05,662,1148,26,46,50,70,43,94,80,92,18,50,110,196,6,78,42,70,64,106,68,90,40,92,46,74,70,82,34,62,32,146,26,42,34,44,34,82,32,58,18,28,10,32,14
2015-02-05,662,734,36,48,28,48,38,94,34,46,30,66,38,80,32,70,28,70,46,98,32,57,31,81,28,64,54,68,8,56,32,128,26,46,34,46,34,88,16,66,18,28,10,30,14
2015-02-05,662,1016,12,24,30,50,32,102,34,50,31,62,32,80,58,146,26,66,42,108,32,56,26,80,34,74,58,74,32,70,20,98,22,40,28,40,12,64,14,44,24,32,10,30,14
2015-02-05,662,1020,28,40,38,58,36,68,66,78,46,76,70,110,116,232,12,66,124,196,100,134,66,200,130,164,54,68,46,98,34,185,22,40,32,44,34,106,28,46,26,36,22,38,30
2015-02-05,662,304,24,36,18,38,32,98,31,45,28,58,38,84,38,94,26,58,28,68,36,62,20,72,30,72,28,44,20,68,32,126,21,41,18,32,14,70,15,35,29,39,23,41,13
2015-02-05,662,1113,12,28,22,45,43,129,49,61,30,59,42,122,41,95,39,66,39,92,35,59,47,97,39,71,53,65,41,91,38,130,34,50,42,52,42,112,33,53,26,34,26,43,25
2015-02-05,662,1482,10,22,18,38,30,92,40,52,16,45,31,110,28,80,24,88,30,64,44,66,30,111,63,91,28,40,30,80,24,118,26,42,30,42,30,92,14,32,24,36,6,26,14
2015-02-05,662,996,10,24,20,44,18,52,70,86,20,54,32,114,40,120,28,84,40,88,30,52,34,82,32,64,46,60,14,70,28,106,26,44,24,34,12,94,30,50,18,26,29,46,14
2015-02-05,662,1000,24,36,28,48,16,74,48,60,28,58,52,100,30,120,35,124,44,120,42,82,44,192,64,146,53,64,30,68,32,116,28,44,34,44,34,80,32,52,16,24,10,28,26
2015-02-05,662,722,12,24,30,52,30,74,34,48,18,48,42,86,36,120,26,64,36,88,42,70,56,118,66,98,41,56,26,66,28,104,6,22,42,54,26,78,14,32,26,36,9,26,30
2015-02-05,662,724,24,34,18,41,15,73,39,52,28,58,48,86,28,74,23,58,60,90,28,48,42,96,44,72,52,66,30,143,53,255,32,50,34,46,34,78,40,58,16,26,24,44,20
2015-02-05,662,870,12,24,22,48,32,82,40,56,36,74,30,84,34,82,26,58,34,106,28,54,28,80,32,66,38,54,42,94,30,110,24,43,19,31,30,62,32,52,26,36,22,46,8
2015-02-09,662,442,28,40,30,48,62,118,38,50,30,60,40,80,36,94,26,62,38,100,40,62,40,96,52,82,46,58,32,70,32,122,30,47,51,63,30,104,28,46,18,26,23,42,38
2015-02-09,662,987,25,35,30,46,16,66,38,50,28,54,10,68,8,62,34,64,26,56,40,60,32,72,38,64,40,50,20,80,32,124,22,40,34,44,26,66,14,30,32,40,6,22,32
2015-02-09,662,1151,25,39,18,34,36,74,48,60,32,58,44,140,70,114,94,136,76,134,60,98,42,112,165,211,95,113,92,291,74,199,42,62,60,72,36,84,40,62,32,50,30,52,34
2015-02-09,662,206,6,28,20,36,16,76,32,48,22,48,40,90,32,70,26,60,34,62,12,36,36,80,44,76,22,36,34,80,26,102,22,38,32,44,24,90,40,55,17,25,10,28,12
2015-02-09,662,1206,12,32,34,54,30,82,38,52,18,44,28,66,26,114,42,78,92,136,72,98,58,138,58,126,54,68,62,276,90,176,44,62,34,48,42,120,38,56,34,44,26,42,32
2015-02-09,662,466,14,26,30,56,23,92,46,58,18,50,26,94,32,90,24,52,52,112,36,92,86,130,54,80,28,40,22,86,32,106,24,38,40,50,32,98,30,48,18,28,10,34,32
2015-02-09,662,948,24,34,16,34,32,130,30,42,28,54,30,88,32,62,26,46,36,70,38,58,44,88,36,60,42,54,22,70,34,144,28,44,34,46,34,136,28,48,28,36,24,42,36
2015-02-09,662,1006,26,40,18,36,16,100,52,66,64,90,38,94,44,102,34,106,62,108,8,92,38,102,136,186,96,108,28,58,44,146,44,58,44,56,30,112,38,56,18,26,26,44,36
2015-02-09,662,624,10,24,40,62,36,76,38,54,26,52,36,78,30,126,30,58,38,70,48,86,28,72,54,84,48,58,6,32,36,150,28,44,45,57,34,100,34,52,18,26,28,48,39
2015-02-09,662,987,31,43,35,56,29,133,44,58,48,86,45,140,34,132,30,59,41,108,38,65,43,103,51,91,79,116,56,154,62,170,37,61,43,57,36,122,48,72,42,52,34,96,150
2015-02-18,662,436,34,48,40,58,56,121,47,61,52,82,42,133,45,91,32,76,36,95,71,99,36,86,42,72,48,60,38,112,28,132,26,43,39,51,12,50,16,41,27,39,32,54,38
2015-02-18,662,784,14,26,38,58,34,86,48,62,30,68,40,110,38,120,40,72,36,110,34,68,34,94,45,88,64,76,32,80,40,140,30,53,39,51,51,88,34,58,22,30,10,28,32
2015-02-18,662,902,10,26,34,54,40,116,60,76,48,96,69,142,116,202,42,74,88,164,44,94,92,292,122,288,73,97,61,185,52,138,36,52,38,48,42,122,38,58,16,26,26,44,30
2015-02-18,662,112,10,22,28,48,14,64,34,48,38,68,40,80,30,74,26,52,40,72,41,62,54,98,40,68,30,40,30,92,38,126,24,42,34,46,34,76,40,62,32,40,42,62,30
2015-02-18,662,878,22,36,18,36,14,70,48,60,18,46,34,87,73,148,57,83,138,199,45,69,42,96,48,76,112,126,46,86,58,212,32,50,40,52,60,92,34,54,29,36,32,52,36
2015-02-18,662,670,22,42,18,38,14,92,36,48,29,54,28,86,35,86,22,47,31,63,44,90,48,130,58,86,72,84,24,106,34,144,26,42,34,46,30,94,40,60,30,40,30,48,24
2015-02-18,662,840,10,22,23,42,30,82,42,54,32,64,28,100,32,98,28,58,60,104,50,88,40,88,50,78,34,46,36,70,36,182,32,52,40,52,40,76,36,56,30,38,28,46,30
2015-02-18,662,930,30,46,36,58,38,104,54,70,48,80,56,140,68,108,44,114,65,128,50,84,62,118,74,110,111,124,42,90,60,162,50,74,54,70,50,124,45,76,30,38,32,54,46
2015-02-18,662,398,10,26,44,68,16,84,52,82,57,94,71,143,28,89,44,72,58,100,34,58,48,102,52,82,40,54,36,100,44,138,28,52,90,106,40,140,42,66,48,58,40,62,42
2015-02-18,662,644,8,24,40,64,44,142,72,90,38,78,42,118,66,136,46,76,56,96,76,108,86,160,56,92,90,152,70,182,44,142,46,68,60,76,68,121,59,86,43,53,36,58,76
2015-02-19,662,988,10,28,46,68,34,80,80,96,58,90,60,173,85,153,36,68,98,134,52,78,40,218,74,110,68,81,29,61,36,128,28,44,45,58,40,126,34,132,22,32,10,30,14
2015-02-19,662,460,10,34,38,58,28,100,48,62,38,72,38,114,46,122,34,64,34,68,42,66,52,116,42,70,48,62,28,60,38,126,28,48,40,52,44,138,34,54,26,34,10,30,30
2015-02-19,662,818,34,52,34,54,42,120,70,88,38,82,60,140,70,134,36,64,56,102,34,60,96,418,173,222,177,225,44,134,45,291,34,52,50,64,40,82,64,88,22,30,11,44,40
2015-02-19,662,120,10,26,48,68,13,114,52,66,32,62,30,74,28,66,28,76,44,94,42,72,34,96,62,90,36,48,26,96,52,170,42,60,44,58,36,140,38,60,22,32,28,50,36
2015-02-19,662,514,10,28,22,40,32,126,50,62,38,70,44,124,40,86,34,64,48,84,52,78,40,110,89,136,93,111,35,194,51,245,33,50,38,54,46,112,34,54,22,30,24,42,36
2015-02-19,662,526,10,26,23,44,34,144,54,68,35,65,36,138,40,125,39,65,32,102,36,59,34,110,50,82,34,46,28,68,36,125,25,43,37,50,48,127,37,57,37,45,10,30,44
2015-02-19,662,761,27,45,32,52,28,90,44,58,18,46,38,92,46,126,29,56,35,113,35,63,58,110,48,76,60,110,28,90,46,176,32,49,66,80,30,74,30,52,29,38,33,56,44
2015-02-19,662,740,28,44,44,66,42,86,72,86,38,68,55,154,58,108,42,144,78,144,56,106,60,324,118,225,73,87,28,58,48,146,38,56,46,58,54,96,40,60,36,44,28,48,36
2015-02-19,662,214,10,26,22,40,40,126,52,68,32,60,47,156,40,114,54,100,40,112,40,70,80,152,92,144,186,202,39,126,48,160,30,50,48,62,46,90,42,64,33,42,12,32,56
2015-02-19,662,384,12,28,22,42,34,130,42,56,36,66,40,148,88,162,36,68,54,110,40,66,56,138,62,92,72,92,70,262,60,168,34,52,86,102,52,108,46,69,23,31,45,64,54
2015-02-19,662,152,10,32,18,38,14,88,12,26,18,46,80,135,5,75,8,46,8,62,40,,,,,,,,,,,,,,,,,,,,,,,
2015-03-02,662,343,27,41,48,72,38,92,60,74,50,90,42,88,64,174,42,76,46,104,34,61,35,91,16,50,44,58,8,58,34,154,8,29,23,37,30,76,18,44,20,30,12,44,28
2015-03-02,662,858,58,78,48,76,36,95,53,69,40,74,42,84,42,76,42,114,52,124,42,74,36,102,40,72,42,56,42,78,30,130,24,45,27,41,32,78,16,38,32,42,10,34,28
2015-03-02,662,840,30,44,54,100,48,100,56,74,50,82,52,136,32,60,38,66,54,96,46,78,54,114,38,72,68,82,30,98,38,144,32,64,34,48,40,90,16,36,20,30,12,36,28
2015-03-02,662,737,37,57,44,70,46,98,96,110,42,80,82,124,6,48,58,120,104,144,58,84,54,110,56,86,40,54,58,100,46,130,30,48,32,44,38,84,36,76,30,40,26,80,28
2015-03-02,662,583,31,47,38,62,34,78,38,50,36,66,50,120,36,90,30,62,34,102,32,54,30,78,46,76,32,44,28,66,34,126,8,24,22,34,30,66,18,58,18,28,10,30,16
2015-03-02,662,1039,9,23,38,60,18,108,40,54,36,68,36,84,22,89,35,74,35,105,28,50,24,232,56,104,33,46,24,58,32,124,30,50,26,40,32,70,42,70,32,42,10,30,28
2015-03-02,662,812,12,28,36,60,38,106,64,76,40,74,36,80,36,66,32,58,52,96,40,66,34,84,44,108,36,51,55,108,39,181,28,46,56,70,30,68,34,52,26,36,10,31,29
2015-03-02,662,847,6,20,42,64,36,106,66,80,36,66,38,80,40,128,42,76,40,92,54,80,58,110,66,99,78,89,36,122,49,177,39,77,40,52,38,102,36,64,34,44,26,46,36
2015-03-02,662,630,26,46,36,60,44,86,44,56,45,77,35,111,58,141,42,78,75,111,44,70,53,103,40,73,80,94,36,116,40,148,28,45,20,32,34,72,32,58,20,30,12,31,33
2015-03-02,662,745,33,49,22,47,32,103,16,33,38,71,39,82,42,101,28,62,28,78,43,67,42,94,36,66,44,56,36,130,52,172,32,52,46,60,12,110,32,52,27,38,12,29,20
2015-03-02,662,857,13,29,28,54,22,108,38,52,18,68,12,76,24,98,26,72,36,92,66,92,54,112,38,76,44,60,50,120,36,144,28,49,35,47,28,70,30,50,28,36,12,30,20
2015-03-02,662,879,13,29,36,60,36,84,40,54,22,54,42,112,28,114,30,62,45,112,22,44,22,108,38,70,102,114,48,82,52,210,32,50,38,50,32,96,38,58,38,48,10,28,32
2015-03-02,662,774,8,22,32,50,38,88,48,64,34,62,32,78,40,120,44,70,82,128,74,106,72,150,58,88,57,68,22,58,38,138,32,48,42,56,38,96,40,64,32,42,30,48,38
2015-03-02,662,441,7,31,20,38,30,110,32,44,36,70,38,72,36,124,28,67,55,101,38,66,54,114,78,108,60,72,22,72,62,134,32,54,54,66,38,78,30,58,18,28,8,24,37
2015-03-02,662,910,6,16,36,52,12,74,38,54,34,70,36,104,44,80,26,68,34,88,38,56,34,102,38,68,86,104,86,574,52,224,34,52,58,70,36,106,38,72,34,42,32,50,38
2015-03-02,662,219,21,31,32,48,26,108,34,48,34,62,36,110,30,60,26,56,36,90,38,58,40,86,42,70,20,32,26,85,37,131,30,49,35,47,28,66,36,56,26,34,8,28,36
2015-03-02,662,1098,8,50,30,46,14,48,34,50,30,56,38,73,67,147,30,60,30,60,54,76,60,102,42,70,60,72,22,92,46,146,38,61,41,53,40,104,30,62,32,42,36,54,46
2015-03-02,662,1135,7,17,31,46,28,114,42,54,30,58,36,98,24,72,32,72,38,104,32,56,30,70,50,78,42,56,16,52,46,154,36,54,52,66,34,88,38,70,36,44,28,46,38
2015-03-02,662,615,7,17,30,46,28,62,18,30,28,54,10,74,26,76,28,56,28,90,20,40,32,82,40,66,70,82,8,60,36,112,30,48,34,46,32,80,34,54,16,26,30,50,40
2015-03-02,662,876,12,28,30,58,20,80,46,62,38,74,38,102,30,86,34,62,38,78,38,60,36,92,58,94,56,68,6,56,46,138,42,64,38,52,48,152,42,72,40,54,28,56,40
2015-03-02,662,586,12,26,26,50,20,116,16,30,34,68,40,84,28,104,30,65,25,89,34,60,40,98,48,80,84,98,32,78,40,126,30,55,63,77,16,124,42,70,32,44,12,36,60
2015-03-02,662,444,28,44,28,56,20,68,34,52,22,58,58,122,30,88,34,64,28,82,16,42,28,78,44,76,68,82,28,88,56,186,38,60,48,62,38,104,42,70,24,36,26,54,48
2015-03-02,662,532,12,26,26,48,21,62,34,48,20,54,38,96,26,76,44,72,28,74,32,56,56,107,29,63,44,56,32,66,50,170,27,49,42,58,40,102,40,66,42,52,28,54,55
2015-03-02,662,661,13,31,31,53,18,84,14,30,40,71,11,51,28,64,31,59,27,89,29,51,36,94,37,67,30,44,13,49,44,142,24,46,45,59,32,77,39,63,39,51,21,46,41
2015-03-02,662,836,12,25,21,48,18,88,13,29,20,52,10,54,24,96,8,36,28,65,52,72,17,65,31,61,24,37,8,47,46,134,7,25,34,48,14,90,38,63,48,59,24,48,40
2015-03-02,662,771,7,21,22,46,16,78,38,54,22,54,34,76,34,78,34,60,22,64,30,52,24,74,30,60,22,34,6,42,,,,,,,,,,,,,,
2015-03-03,662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,140,24,48,44,58,32,104,20,44,40,52,26,52,58
2015-03-03,662,506,12,26,22,46,18,58,16,30,22,56,32,74,10,44,24,52,6,42,54,74,16,62,14,42,18,32,6,62,10,98,8,30,32,46,12,72,16,40,22,32,12,42,14
