Date,Start Time Schedule,Start Time Actual,Variance,Inbound,Outbound,TotalRidership,TotalPrecipitation
1/14/2015,16:46:00,16:37:15,-8.75,NA, NA, NA,0
1/15/2015,10:56:00,10:47:15,-8.75,NA, NA, NA,0
1/15/2015,17:27:00,17:18:15,-8.75,NA, NA, NA,0
1/20/2015,9:44:00,9:35:15,-8.75,NA, NA, NA,0
1/26/2015,9:19:00,9:10:15,-8.75,NA, NA, NA,0
1/28/2015,10:47:00,10:38:15,-8.75,NA, NA, NA,0
2/2/2015,13:34:00,13:25:15,-8.75,NA, NA, NA,0
2/3/2015,9:10:00,9:01:15,-8.75,NA, NA, NA,0
2/4/2015,17:04:00,16:55:15,-8.75,NA, NA, NA,0.07
2/5/2015,10:02:00,9:53:15,-8.75,NA, NA, NA,0
2/9/2015,12:15:00,12:06:15,-8.75,NA, NA, NA,0
2/9/2015,13:50:00,13:41:15,-8.75,NA, NA, NA,0
2/18/2015,12:26:00,12:17:15,-8.75,NA, NA, NA,0.11
2/23/2015,9:28:00,9:19:15,-8.75,NA, NA, NA,0
2/23/2015,18:29:00,18:20:15,-8.75,NA, NA, NA,0
2/26/2015,14:17:00,14:08:15,-8.75,NA, NA, NA,0
2/26/2015,16:30:00,16:21:15,-8.75,NA, NA, NA,0
2/26/2015,17:27:00,17:18:15,-8.75,NA, NA, NA,0
2/26/2015,14:01:00,13:52:15,-8.75,NA, NA, NA,0
3/4/2015,12:58:00,12:49:15,-8.75,NA, NA, NA,0.37
3/9/2015,17:36:00,17:27:15,-8.75,NA, NA, NA,0
3/11/2015,16:46:00,16:37:15,-8.75,NA, NA, NA,0
3/23/2015,9:12:00,9:03:15,-8.75,NA, NA, NA,0
3/25/2015,12:49:00,12:40:15,-8.75,NA, NA, NA,0.47
3/25/2015,18:19:00,18:10:15,-8.75,NA, NA, NA,0.47
3/25/2015,15:45:00,15:36:15,-8.75,NA, NA, NA,0.47
3/30/2015,16:21:00,16:12:15,-8.75,NA, NA, NA,0
3/30/2015,13:41:00,13:32:15,-8.75,NA, NA, NA,0
4/1/2015,16:30:00,16:21:15,-8.75,NA, NA, NA,0
4/2/2015,15:36:00,15:27:15,-8.75,NA, NA, NA,0.26
4/6/2015,16:55:00,16:46:15,-8.75,NA, NA, NA,0
4/9/2015,11:39:00,11:30:15,-8.75,NA, NA, NA,0.03
4/13/2015,18:19:00,18:10:15,-8.75,NA, NA, NA,0
4/15/2015,15:52:00,15:43:15,-8.75,NA, NA, NA,0.19
4/21/2015,16:21:00,16:12:15,-8.75,NA, NA, NA,0
4/22/2015,14:17:00,14:08:15,-8.75,NA, NA, NA,0
4/23/2015,9:53:00,9:44:15,-8.75,NA, NA, NA,0
4/29/2015,11:59:00,11:50:15,-8.75,NA, NA, NA,0
4/29/2015,11:41:00,11:32:15,-8.75,NA, NA, NA,0
4/29/2015,10:38:00,10:29:15,-8.75,NA, NA, NA,0
4/30/2015,10:54:00,10:45:15,-8.75,NA, NA, NA,0
1/15/2015,10:20:00,10:11:16,-8.7333333333,NA, NA, NA,0
1/15/2015,10:38:00,10:29:16,-8.7333333333,NA, NA, NA,0
1/21/2015,15:09:00,15:00:16,-8.7333333333,NA, NA, NA,0
1/21/2015,14:46:00,14:37:16,-8.7333333333,NA, NA, NA,0
1/21/2015,14:08:00,13:59:16,-8.7333333333,NA, NA, NA,0
1/21/2015,12:58:00,12:49:16,-8.7333333333,NA, NA, NA,0
1/22/2015,14:46:00,14:37:16,-8.7333333333,NA, NA, NA,0
2/2/2015,17:13:00,17:04:16,-8.7333333333,NA, NA, NA,0
2/2/2015,18:22:00,18:13:16,-8.7333333333,NA, NA, NA,0
2/3/2015,11:50:00,11:41:16,-8.7333333333,NA, NA, NA,0
2/4/2015,17:06:00,16:57:16,-8.7333333333,NA, NA, NA,0.07
2/5/2015,17:15:00,17:06:16,-8.7333333333,NA, NA, NA,0
2/10/2015,12:15:00,12:06:16,-8.7333333333,NA, NA, NA,0
2/12/2015,13:43:00,13:34:16,-8.7333333333,NA, NA, NA,0
2/19/2015,17:13:00,17:04:16,-8.7333333333,NA, NA, NA,0
2/26/2015,8:14:00,8:05:16,-8.7333333333,NA, NA, NA,0
3/2/2015,17:06:00,16:57:16,-8.7333333333,NA, NA, NA,0
3/2/2015,13:14:00,13:05:16,-8.7333333333,NA, NA, NA,0
3/3/2015,16:28:00,16:19:16,-8.7333333333,NA, NA, NA,0.5
3/5/2015,9:53:00,9:44:16,-8.7333333333,NA, NA, NA,0
3/9/2015,13:52:00,13:43:16,-8.7333333333,NA, NA, NA,0
3/12/2015,13:23:00,13:14:16,-8.7333333333,NA, NA, NA,0
3/12/2015,13:07:00,12:58:16,-8.7333333333,NA, NA, NA,0
3/24/2015,9:51:00,9:42:16,-8.7333333333,NA, NA, NA,0.12
3/25/2015,10:27:00,10:18:16,-8.7333333333,NA, NA, NA,0.47
3/26/2015,10:38:00,10:29:16,-8.7333333333,NA, NA, NA,0.7
3/30/2015,18:10:00,18:01:16,-8.7333333333,NA, NA, NA,0
4/1/2015,10:56:00,10:47:16,-8.7333333333,NA, NA, NA,0
4/6/2015,15:09:00,15:00:16,-8.7333333333,NA, NA, NA,0
4/6/2015,12:08:00,11:59:16,-8.7333333333,NA, NA, NA,0
4/6/2015,13:52:00,13:43:16,-8.7333333333,NA, NA, NA,0
4/7/2015,11:41:00,11:32:16,-8.7333333333,NA, NA, NA,0.56
4/8/2015,14:08:00,13:59:16,-8.7333333333,NA, NA, NA,0.05
4/13/2015,10:11:00,10:02:16,-8.7333333333,NA, NA, NA,0
4/14/2015,15:16:00,15:07:16,-8.7333333333,NA, NA, NA,0
4/21/2015,13:32:00,13:23:16,-8.7333333333,NA, NA, NA,0
4/27/2015,13:16:00,13:07:16,-8.7333333333,NA, NA, NA,0
4/27/2015,12:49:00,12:40:16,-8.7333333333,NA, NA, NA,0
4/28/2015,11:41:00,11:32:16,-8.7333333333,NA, NA, NA,0
1/14/2015,9:44:00,9:35:17,-8.7166666667,NA, NA, NA,0
1/20/2015,10:56:00,10:47:17,-8.7166666667,NA, NA, NA,0
1/22/2015,15:09:00,15:00:17,-8.7166666667,NA, NA, NA,0
1/26/2015,13:34:00,13:25:17,-8.7166666667,NA, NA, NA,0
1/27/2015,14:46:00,14:37:17,-8.7166666667,NA, NA, NA,0
1/28/2015,17:54:00,17:45:17,-8.7166666667,NA, NA, NA,0
1/29/2015,15:36:00,15:27:17,-8.7166666667,NA, NA, NA,0
1/29/2015,14:46:00,14:37:17,-8.7166666667,NA, NA, NA,0
2/2/2015,10:56:00,10:47:17,-8.7166666667,NA, NA, NA,0
2/2/2015,9:51:00,9:42:17,-8.7166666667,NA, NA, NA,0
2/2/2015,13:05:00,12:56:17,-8.7166666667,NA, NA, NA,0
2/3/2015,9:21:00,9:12:17,-8.7166666667,NA, NA, NA,0
2/4/2015,13:16:00,13:07:17,-8.7166666667,NA, NA, NA,0.07
2/5/2015,12:17:00,12:08:17,-8.7166666667,NA, NA, NA,0
2/9/2015,11:03:00,10:54:17,-8.7166666667,NA, NA, NA,0
2/12/2015,10:20:00,10:11:17,-8.7166666667,NA, NA, NA,0
2/18/2015,11:41:00,11:32:17,-8.7166666667,NA, NA, NA,0.11
2/18/2015,14:01:00,13:52:17,-8.7166666667,NA, NA, NA,0.11
2/18/2015,16:12:00,16:03:17,-8.7166666667,NA, NA, NA,0.11
2/19/2015,10:54:00,10:45:17,-8.7166666667,NA, NA, NA,0
2/23/2015,10:20:00,10:11:17,-8.7166666667,NA, NA, NA,0
2/23/2015,10:47:00,10:38:17,-8.7166666667,NA, NA, NA,0
3/9/2015,12:17:00,12:08:17,-8.7166666667,NA, NA, NA,0
3/12/2015,12:49:00,12:40:17,-8.7166666667,NA, NA, NA,0
3/25/2015,13:25:00,13:16:17,-8.7166666667,NA, NA, NA,0.47
3/30/2015,9:44:00,9:35:17,-8.7166666667,NA, NA, NA,0
4/1/2015,13:41:00,13:32:17,-8.7166666667,NA, NA, NA,0
4/9/2015,13:32:00,13:23:17,-8.7166666667,NA, NA, NA,0.03
4/16/2015,15:16:00,15:07:17,-8.7166666667,NA, NA, NA,0.62
4/21/2015,12:15:00,12:06:17,-8.7166666667,NA, NA, NA,0
4/23/2015,18:12:00,18:03:17,-8.7166666667,NA, NA, NA,0
4/23/2015,18:29:00,18:20:17,-8.7166666667,NA, NA, NA,0
4/27/2015,16:12:00,16:03:17,-8.7166666667,NA, NA, NA,0
4/29/2015,13:25:00,13:16:17,-8.7166666667,NA, NA, NA,0
4/30/2015,17:15:00,17:06:17,-8.7166666667,NA, NA, NA,0
1/12/2015,9:12:00,9:03:18,-8.7,NA, NA, NA,0.12
1/14/2015,12:08:00,11:59:18,-8.7,NA, NA, NA,0
1/21/2015,11:50:00,11:41:18,-8.7,NA, NA, NA,0
1/28/2015,13:34:00,13:25:18,-8.7,NA, NA, NA,0
2/2/2015,10:00:00,9:51:18,-8.7,NA, NA, NA,0
2/4/2015,17:36:00,17:27:18,-8.7,NA, NA, NA,0.07
2/4/2015,16:55:00,16:46:18,-8.7,NA, NA, NA,0.07
2/4/2015,14:01:00,13:52:18,-8.7,NA, NA, NA,0.07
2/5/2015,13:41:00,13:32:18,-8.7,NA, NA, NA,0
2/10/2015,14:01:00,13:52:18,-8.7,NA, NA, NA,0
2/11/2015,14:17:00,14:08:18,-8.7,NA, NA, NA,0
2/11/2015,13:41:00,13:32:18,-8.7,NA, NA, NA,0
2/11/2015,13:07:00,12:58:18,-8.7,NA, NA, NA,0
2/12/2015,13:16:00,13:07:18,-8.7,NA, NA, NA,0
2/16/2015,11:50:00,11:41:18,-8.7,NA, NA, NA,0.14
2/23/2015,17:22:00,17:13:18,-8.7,NA, NA, NA,0
2/23/2015,16:12:00,16:03:18,-8.7,NA, NA, NA,0
2/23/2015,10:45:00,10:36:18,-8.7,NA, NA, NA,0
2/25/2015,16:55:00,16:46:18,-8.7,NA, NA, NA,0
3/2/2015,12:58:00,12:49:18,-8.7,NA, NA, NA,0
3/4/2015,10:38:00,10:29:18,-8.7,NA, NA, NA,0.37
3/5/2015,17:15:00,17:06:18,-8.7,NA, NA, NA,0
3/9/2015,15:09:00,15:00:18,-8.7,NA, NA, NA,0
3/23/2015,14:08:00,13:59:18,-8.7,NA, NA, NA,0
3/23/2015,9:53:00,9:44:18,-8.7,NA, NA, NA,0
3/25/2015,10:11:00,10:02:18,-8.7,NA, NA, NA,0.47
3/25/2015,17:54:00,17:45:18,-8.7,NA, NA, NA,0.47
3/26/2015,10:11:00,10:02:18,-8.7,NA, NA, NA,0.7
3/31/2015,9:19:00,9:10:18,-8.7,NA, NA, NA,0
4/1/2015,12:49:00,12:40:18,-8.7,NA, NA, NA,0
4/8/2015,10:27:00,10:18:18,-8.7,NA, NA, NA,0.05
4/13/2015,11:41:00,11:32:18,-8.7,NA, NA, NA,0
4/15/2015,10:20:00,10:11:18,-8.7,NA, NA, NA,0.19
4/15/2015,14:08:00,13:59:18,-8.7,NA, NA, NA,0.19
4/20/2015,13:41:00,13:32:18,-8.7,NA, NA, NA,0.13
4/23/2015,10:00:00,9:51:18,-8.7,NA, NA, NA,0
4/28/2015,12:17:00,12:08:18,-8.7,NA, NA, NA,0
4/30/2015,18:54:00,18:45:18,-8.7,NA, NA, NA,0
1/20/2015,13:16:00,13:07:19,-8.6833333333,NA, NA, NA,0
1/20/2015,11:57:00,11:48:19,-8.6833333333,NA, NA, NA,0
1/20/2015,14:08:00,13:59:19,-8.6833333333,NA, NA, NA,0
1/26/2015,17:54:00,17:45:19,-8.6833333333,NA, NA, NA,0
1/27/2015,13:32:00,13:23:19,-8.6833333333,NA, NA, NA,0
1/29/2015,13:23:00,13:14:19,-8.6833333333,NA, NA, NA,0
1/29/2015,13:32:00,13:23:19,-8.6833333333,NA, NA, NA,0
1/29/2015,16:30:00,16:21:19,-8.6833333333,NA, NA, NA,0
2/2/2015,12:06:00,11:57:19,-8.6833333333,NA, NA, NA,0
2/3/2015,14:01:00,13:52:19,-8.6833333333,NA, NA, NA,0
2/4/2015,14:17:00,14:08:19,-8.6833333333,NA, NA, NA,0.07
2/4/2015,16:57:00,16:48:19,-8.6833333333,NA, NA, NA,0.07
2/5/2015,15:36:00,15:27:19,-8.6833333333,NA, NA, NA,0
2/11/2015,11:03:00,10:54:19,-8.6833333333,NA, NA, NA,0
2/11/2015,11:59:00,11:50:19,-8.6833333333,NA, NA, NA,0
2/18/2015,8:54:00,8:45:19,-8.6833333333,NA, NA, NA,0.11
2/18/2015,12:17:00,12:08:19,-8.6833333333,NA, NA, NA,0.11
2/26/2015,9:44:00,9:35:19,-8.6833333333,NA, NA, NA,0
3/4/2015,15:27:00,15:18:19,-8.6833333333,NA, NA, NA,0.37
3/5/2015,9:01:00,8:52:19,-8.6833333333,NA, NA, NA,0
3/10/2015,9:10:00,9:01:19,-8.6833333333,NA, NA, NA,0.51
3/24/2015,13:41:00,13:32:19,-8.6833333333,NA, NA, NA,0.12
3/24/2015,13:52:00,13:43:19,-8.6833333333,NA, NA, NA,0.12
3/31/2015,9:01:00,8:52:19,-8.6833333333,NA, NA, NA,0
4/1/2015,15:09:00,15:00:19,-8.6833333333,NA, NA, NA,0
4/1/2015,13:14:00,13:05:19,-8.6833333333,NA, NA, NA,0
4/6/2015,13:34:00,13:25:19,-8.6833333333,NA, NA, NA,0
4/6/2015,12:17:00,12:08:19,-8.6833333333,NA, NA, NA,0
4/7/2015,16:46:00,16:37:19,-8.6833333333,NA, NA, NA,0.56
4/14/2015,17:45:00,17:36:19,-8.6833333333,NA, NA, NA,0
4/22/2015,15:45:00,15:36:19,-8.6833333333,NA, NA, NA,0
4/22/2015,10:00:00,9:51:19,-8.6833333333,NA, NA, NA,0
4/22/2015,16:57:00,16:48:19,-8.6833333333,NA, NA, NA,0
4/23/2015,15:27:00,15:18:19,-8.6833333333,NA, NA, NA,0
4/27/2015,17:13:00,17:04:19,-8.6833333333,NA, NA, NA,0
4/28/2015,13:23:00,13:14:19,-8.6833333333,NA, NA, NA,0
4/28/2015,15:25:00,15:16:19,-8.6833333333,NA, NA, NA,0
1/12/2015,13:50:00,13:41:20,-8.6666666667,NA, NA, NA,0.12
1/13/2015,15:09:00,15:00:20,-8.6666666667,NA, NA, NA,0
1/14/2015,10:27:00,10:18:20,-8.6666666667,NA, NA, NA,0
1/14/2015,13:41:00,13:32:20,-8.6666666667,NA, NA, NA,0
1/21/2015,13:25:00,13:16:20,-8.6666666667,NA, NA, NA,0
1/21/2015,14:17:00,14:08:20,-8.6666666667,NA, NA, NA,0
1/26/2015,11:30:00,11:21:20,-8.6666666667,NA, NA, NA,0
1/27/2015,16:46:00,16:37:20,-8.6666666667,NA, NA, NA,0
2/3/2015,12:06:00,11:57:20,-8.6666666667,NA, NA, NA,0
2/4/2015,13:07:00,12:58:20,-8.6666666667,NA, NA, NA,0.07
2/9/2015,16:55:00,16:46:20,-8.6666666667,NA, NA, NA,0
2/10/2015,14:08:00,13:59:20,-8.6666666667,NA, NA, NA,0
2/16/2015,10:56:00,10:47:20,-8.6666666667,NA, NA, NA,0.14
2/17/2015,13:23:00,13:14:20,-8.6666666667,NA, NA, NA,0
2/23/2015,12:08:00,11:59:20,-8.6666666667,NA, NA, NA,0
2/24/2015,15:34:00,15:25:20,-8.6666666667,NA, NA, NA,0
2/25/2015,14:10:00,14:01:20,-8.6666666667,NA, NA, NA,0
2/25/2015,12:08:00,11:59:20,-8.6666666667,NA, NA, NA,0
3/2/2015,13:05:00,12:56:20,-8.6666666667,NA, NA, NA,0
3/4/2015,9:44:00,9:35:20,-8.6666666667,NA, NA, NA,0.37
3/5/2015,17:27:00,17:18:20,-8.6666666667,NA, NA, NA,0
3/9/2015,16:30:00,16:21:20,-8.6666666667,NA, NA, NA,0
3/10/2015,19:09:00,19:00:20,-8.6666666667,NA, NA, NA,0.51
3/10/2015,13:41:00,13:32:20,-8.6666666667,NA, NA, NA,0.51
3/11/2015,13:07:00,12:58:20,-8.6666666667,NA, NA, NA,0
3/11/2015,12:17:00,12:08:20,-8.6666666667,NA, NA, NA,0
3/12/2015,11:59:00,11:50:20,-8.6666666667,NA, NA, NA,0
3/23/2015,13:34:00,13:25:20,-8.6666666667,NA, NA, NA,0
3/30/2015,15:25:00,15:16:20,-8.6666666667,NA, NA, NA,0
3/30/2015,9:03:00,8:54:20,-8.6666666667,NA, NA, NA,0
4/1/2015,13:07:00,12:58:20,-8.6666666667,NA, NA, NA,0
4/6/2015,12:26:00,12:17:20,-8.6666666667,NA, NA, NA,0
4/6/2015,8:54:00,8:45:20,-8.6666666667,NA, NA, NA,0
4/13/2015,14:19:00,14:10:20,-8.6666666667,NA, NA, NA,0
4/13/2015,11:39:00,11:30:20,-8.6666666667,NA, NA, NA,0
4/15/2015,9:53:00,9:44:20,-8.6666666667,NA, NA, NA,0.19
4/16/2015,16:55:00,16:46:20,-8.6666666667,NA, NA, NA,0.62
4/21/2015,13:16:00,13:07:20,-8.6666666667,NA, NA, NA,0
4/23/2015,11:50:00,11:41:20,-8.6666666667,NA, NA, NA,0
4/29/2015,13:41:00,13:32:20,-8.6666666667,NA, NA, NA,0
1/13/2015,17:13:00,17:04:21,-8.65,NA, NA, NA,0
1/20/2015,16:48:00,16:39:21,-8.65,NA, NA, NA,0
1/22/2015,15:27:00,15:18:21,-8.65,NA, NA, NA,0
1/29/2015,14:53:00,14:44:21,-8.65,NA, NA, NA,0
2/9/2015,15:09:00,15:00:21,-8.65,NA, NA, NA,0
2/9/2015,10:11:00,10:02:21,-8.65,NA, NA, NA,0
2/11/2015,10:20:00,10:11:21,-8.65,NA, NA, NA,0
2/12/2015,16:37:00,16:28:21,-8.65,NA, NA, NA,0
2/18/2015,13:34:00,13:25:21,-8.65,NA, NA, NA,0.11
2/19/2015,9:53:00,9:44:21,-8.65,NA, NA, NA,0
3/5/2015,16:46:00,16:37:21,-8.65,NA, NA, NA,0
3/9/2015,13:34:00,13:25:21,-8.65,NA, NA, NA,0
3/23/2015,12:58:00,12:49:21,-8.65,NA, NA, NA,0
3/25/2015,16:46:00,16:37:21,-8.65,NA, NA, NA,0.47
3/25/2015,15:34:00,15:25:21,-8.65,NA, NA, NA,0.47
3/25/2015,15:25:00,15:16:21,-8.65,NA, NA, NA,0.47
3/30/2015,16:19:00,16:10:21,-8.65,NA, NA, NA,0
4/2/2015,16:30:00,16:21:21,-8.65,NA, NA, NA,0.26
4/2/2015,17:15:00,17:06:21,-8.65,NA, NA, NA,0.26
4/6/2015,14:08:00,13:59:21,-8.65,NA, NA, NA,0
4/13/2015,17:13:00,17:04:21,-8.65,NA, NA, NA,0
4/21/2015,11:48:00,11:39:21,-8.65,NA, NA, NA,0
4/29/2015,12:17:00,12:08:21,-8.65,NA, NA, NA,0
4/30/2015,14:10:00,14:01:21,-8.65,NA, NA, NA,0
1/13/2015,12:17:00,12:08:22,-8.6333333333,NA, NA, NA,0
1/14/2015,11:48:00,11:39:22,-8.6333333333,NA, NA, NA,0
1/14/2015,16:12:00,16:03:22,-8.6333333333,NA, NA, NA,0
1/22/2015,15:45:00,15:36:22,-8.6333333333,NA, NA, NA,0
1/26/2015,13:23:00,13:14:22,-8.6333333333,NA, NA, NA,0
1/26/2015,14:19:00,14:10:22,-8.6333333333,NA, NA, NA,0
1/27/2015,13:25:00,13:16:22,-8.6333333333,NA, NA, NA,0
1/28/2015,16:48:00,16:39:22,-8.6333333333,NA, NA, NA,0
1/29/2015,9:10:00,9:01:22,-8.6333333333,NA, NA, NA,0
2/4/2015,18:19:00,18:10:22,-8.6333333333,NA, NA, NA,0.07
2/5/2015,10:09:00,10:00:22,-8.6333333333,NA, NA, NA,0
2/10/2015,10:27:00,10:18:22,-8.6333333333,NA, NA, NA,0
2/10/2015,10:47:00,10:38:22,-8.6333333333,NA, NA, NA,0
2/11/2015,15:09:00,15:00:22,-8.6333333333,NA, NA, NA,0
2/11/2015,17:54:00,17:45:22,-8.6333333333,NA, NA, NA,0
2/17/2015,13:34:00,13:25:22,-8.6333333333,NA, NA, NA,0
2/17/2015,13:41:00,13:32:22,-8.6333333333,NA, NA, NA,0
2/23/2015,10:27:00,10:18:22,-8.6333333333,NA, NA, NA,0
2/24/2015,15:16:00,15:07:22,-8.6333333333,NA, NA, NA,0
3/2/2015,16:48:00,16:39:22,-8.6333333333,NA, NA, NA,0
3/4/2015,10:27:00,10:18:22,-8.6333333333,NA, NA, NA,0.37
3/5/2015,18:12:00,18:03:22,-8.6333333333,NA, NA, NA,0
3/11/2015,13:52:00,13:43:22,-8.6333333333,NA, NA, NA,0
3/23/2015,16:19:00,16:10:22,-8.6333333333,NA, NA, NA,0
3/24/2015,17:22:00,17:13:22,-8.6333333333,NA, NA, NA,0.12
3/31/2015,11:48:00,11:39:22,-8.6333333333,NA, NA, NA,0
3/31/2015,10:38:00,10:29:22,-8.6333333333,NA, NA, NA,0
4/7/2015,13:16:00,13:07:22,-8.6333333333,NA, NA, NA,0.56
4/7/2015,14:01:00,13:52:22,-8.6333333333,NA, NA, NA,0.56
4/8/2015,13:41:00,13:32:22,-8.6333333333,NA, NA, NA,0.05
4/9/2015,15:36:00,15:27:22,-8.6333333333,NA, NA, NA,0.03
4/20/2015,10:29:00,10:20:22,-8.6333333333,NA, NA, NA,0.13
4/20/2015,8:07:00,7:58:22,-8.6333333333,NA, NA, NA,0.13
4/22/2015,10:54:00,10:45:22,-8.6333333333,NA, NA, NA,0
4/23/2015,10:56:00,10:47:22,-8.6333333333,NA, NA, NA,0
4/27/2015,15:36:00,15:27:22,-8.6333333333,NA, NA, NA,0
4/27/2015,10:27:00,10:18:22,-8.6333333333,NA, NA, NA,0
4/27/2015,15:54:00,15:45:22,-8.6333333333,NA, NA, NA,0
4/29/2015,18:12:00,18:03:22,-8.6333333333,NA, NA, NA,0
1/12/2015,17:15:00,17:06:23,-8.6166666667,NA, NA, NA,0.12
1/13/2015,10:02:00,9:53:23,-8.6166666667,NA, NA, NA,0
1/13/2015,14:01:00,13:52:23,-8.6166666667,NA, NA, NA,0
1/13/2015,13:41:00,13:32:23,-8.6166666667,NA, NA, NA,0
1/21/2015,12:06:00,11:57:23,-8.6166666667,NA, NA, NA,0
1/26/2015,13:14:00,13:05:23,-8.6166666667,NA, NA, NA,0
1/27/2015,13:23:00,13:14:23,-8.6166666667,NA, NA, NA,0
2/4/2015,13:23:00,13:14:23,-8.6166666667,NA, NA, NA,0.07
2/12/2015,14:08:00,13:59:23,-8.6166666667,NA, NA, NA,0
2/12/2015,16:12:00,16:03:23,-8.6166666667,NA, NA, NA,0
2/19/2015,17:27:00,17:18:23,-8.6166666667,NA, NA, NA,0
2/25/2015,14:46:00,14:37:23,-8.6166666667,NA, NA, NA,0
3/4/2015,16:21:00,16:12:23,-8.6166666667,NA, NA, NA,0.37
3/9/2015,9:12:00,9:03:23,-8.6166666667,NA, NA, NA,0
3/11/2015,16:37:00,16:28:23,-8.6166666667,NA, NA, NA,0
3/12/2015,16:12:00,16:03:23,-8.6166666667,NA, NA, NA,0
3/23/2015,15:09:00,15:00:23,-8.6166666667,NA, NA, NA,0
3/25/2015,13:50:00,13:41:23,-8.6166666667,NA, NA, NA,0.47
4/2/2015,10:47:00,10:38:23,-8.6166666667,NA, NA, NA,0.26
4/9/2015,9:03:00,8:54:23,-8.6166666667,NA, NA, NA,0.03
4/13/2015,16:48:00,16:39:23,-8.6166666667,NA, NA, NA,0
4/14/2015,10:02:00,9:53:23,-8.6166666667,NA, NA, NA,0
4/20/2015,16:48:00,16:39:23,-8.6166666667,NA, NA, NA,0.13
4/20/2015,11:41:00,11:32:23,-8.6166666667,NA, NA, NA,0.13
4/27/2015,14:19:00,14:10:23,-8.6166666667,NA, NA, NA,0
4/30/2015,14:19:00,14:10:23,-8.6166666667,NA, NA, NA,0
1/12/2015,9:44:00,9:35:24,-8.6,NA, NA, NA,0.12
1/15/2015,10:11:00,10:02:24,-8.6,NA, NA, NA,0
1/15/2015,18:03:00,17:54:24,-8.6,NA, NA, NA,0
1/21/2015,13:41:00,13:32:24,-8.6,NA, NA, NA,0
1/22/2015,12:33:00,12:24:24,-8.6,NA, NA, NA,0
1/27/2015,10:38:00,10:29:24,-8.6,NA, NA, NA,0
2/4/2015,16:21:00,16:12:24,-8.6,NA, NA, NA,0.07
2/5/2015,16:46:00,16:37:24,-8.6,NA, NA, NA,0
2/12/2015,12:17:00,12:08:24,-8.6,NA, NA, NA,0
2/12/2015,13:50:00,13:41:24,-8.6,NA, NA, NA,0
2/16/2015,16:46:00,16:37:24,-8.6,NA, NA, NA,0.14
2/17/2015,14:01:00,13:52:24,-8.6,NA, NA, NA,0
2/23/2015,16:39:00,16:30:24,-8.6,NA, NA, NA,0
2/23/2015,16:55:00,16:46:24,-8.6,NA, NA, NA,0
3/9/2015,12:49:00,12:40:24,-8.6,NA, NA, NA,0
3/23/2015,18:10:00,18:01:24,-8.6,NA, NA, NA,0
3/24/2015,10:45:00,10:36:24,-8.6,NA, NA, NA,0.12
3/26/2015,10:56:00,10:47:24,-8.6,NA, NA, NA,0.7
3/26/2015,15:36:00,15:27:24,-8.6,NA, NA, NA,0.7
3/31/2015,13:07:00,12:58:24,-8.6,NA, NA, NA,0
4/2/2015,8:07:00,7:58:24,-8.6,NA, NA, NA,0.26
4/6/2015,9:21:00,9:12:24,-8.6,NA, NA, NA,0
4/8/2015,16:57:00,16:48:24,-8.6,NA, NA, NA,0.05
4/8/2015,12:58:00,12:49:24,-8.6,NA, NA, NA,0.05
4/14/2015,18:10:00,18:01:24,-8.6,NA, NA, NA,0
4/15/2015,13:34:00,13:25:24,-8.6,NA, NA, NA,0.19
4/15/2015,15:27:00,15:18:24,-8.6,NA, NA, NA,0.19
4/16/2015,10:20:00,10:11:24,-8.6,NA, NA, NA,0.62
4/16/2015,16:37:00,16:28:24,-8.6,NA, NA, NA,0.62
4/16/2015,16:21:00,16:12:24,-8.6,NA, NA, NA,0.62
4/23/2015,13:16:00,13:07:24,-8.6,NA, NA, NA,0
4/23/2015,18:10:00,18:01:24,-8.6,NA, NA, NA,0
4/28/2015,14:46:00,14:37:24,-8.6,NA, NA, NA,0
4/28/2015,12:15:00,12:06:24,-8.6,NA, NA, NA,0
4/29/2015,12:06:00,11:57:24,-8.6,NA, NA, NA,0
1/13/2015,13:52:00,13:43:25,-8.5833333333,NA, NA, NA,0
1/14/2015,18:19:00,18:10:25,-8.5833333333,NA, NA, NA,0
1/15/2015,12:08:00,11:59:25,-8.5833333333,NA, NA, NA,0
1/26/2015,16:03:00,15:54:25,-8.5833333333,NA, NA, NA,0
1/27/2015,16:21:00,16:12:25,-8.5833333333,NA, NA, NA,0
1/28/2015,13:14:00,13:05:25,-8.5833333333,NA, NA, NA,0
1/29/2015,16:46:00,16:37:25,-8.5833333333,NA, NA, NA,0
1/29/2015,12:15:00,12:06:25,-8.5833333333,NA, NA, NA,0
1/29/2015,16:55:00,16:46:25,-8.5833333333,NA, NA, NA,0
2/2/2015,11:59:00,11:50:25,-8.5833333333,NA, NA, NA,0
2/5/2015,13:23:00,13:14:25,-8.5833333333,NA, NA, NA,0
2/5/2015,9:21:00,9:12:25,-8.5833333333,NA, NA, NA,0
2/10/2015,13:32:00,13:23:25,-8.5833333333,NA, NA, NA,0
2/12/2015,18:54:00,18:45:25,-8.5833333333,NA, NA, NA,0
2/25/2015,10:11:00,10:02:25,-8.5833333333,NA, NA, NA,0
3/3/2015,12:06:00,11:57:25,-8.5833333333,NA, NA, NA,0.5
3/3/2015,9:51:00,9:42:25,-8.5833333333,NA, NA, NA,0.5
3/4/2015,10:09:00,10:00:25,-8.5833333333,NA, NA, NA,0.37
3/5/2015,11:50:00,11:41:25,-8.5833333333,NA, NA, NA,0
